id,text,category,subcategory,entity,entity_id,province,province_legacy,district,ward,street,address,sentence_type,template_id,variation,name_variant,number_style,register,source,seed_cell
a8c5acc2a741af38,biết đường Bến xe Sài Gòn không,transport,bus_terminal,Bến xe Sài Gòn,osm_poi_way_326846291,Hồ Chí Minh,,,,,,conversational,conversational_casual_short_002,current+none+no_prefix+casual,current,none,casual,osm,02|transport|conversational|casual_short
cdee15658aaf6ea5,chỉ mình Sài Gòn ở tỉnh Bình Dương cái nhé,transport,railway_station,Sài Gòn ở tỉnh Bình Dương,osm_poi_node_10591979655,Hồ Chí Minh,Bình Dương,,,,,conversational,conversational_casual_short_007,legacy+none+no_prefix+casual,legacy,none,casual,osm,02|transport|conversational|casual_short
231a8236ad155c10,biết Nhà xe Thành Bưởi Lê Hồng Phong ở tỉnh Bà Rịa Vũng Tàu cũ ở đâu không,transport,bus_terminal,Nhà xe Thành Bưởi Lê Hồng Phong ở tỉnh Bà Rịa Vũng Tàu cũ,osm_poi_node_9584841105,Hồ Chí Minh,Bà Rịa Vũng Tàu,,,,,conversational,conversational_casual_short_006,legacy+none+no_prefix+casual,legacy,none,casual,osm,02|transport|conversational|casual_short
8c4db9ec8f850907,tôi xin phép hỏi đường tới Tân Cảng,transport,metro_station,Tân Cảng,osm_poi_node_11586280299,Hồ Chí Minh,,,,,,conversational,conversational_formal_medium_005,current+none+no_prefix+formal,current,none,formal,osm,02|transport|conversational|formal_medium
eb61f6c06e8c81bc,tôi muốn hỏi đường đến Bờ B Đò Hội Đồng ở thành phố Hồ Chí Minh,transport,ferry_terminal,Bờ B Đò Hội Đồng ở thành phố Hồ Chí Minh,osm_poi_node_6773122879,Hồ Chí Minh,,,,,,conversational,conversational_formal_medium_001,current+none+no_prefix+formal,current,none,formal,osm,02|transport|conversational|formal_medium
ba1fd50abba43790,tôi muốn hỏi đường đến Bến Tàu Cánh Ngầm Sài Gòn ở thành phố Hồ Chí Minh giúp tôi với ạ,transport,ferry_terminal,Bến Tàu Cánh Ngầm Sài Gòn ở thành phố Hồ Chí Minh,osm_poi_node_5109064067,Hồ Chí Minh,,,,,,conversational,conversational_formal_medium_001,current+none+no_prefix+formal,current,none,formal,osm,02|transport|conversational|formal_medium
4fff39b825b25e68,cho hỏi mình đang tìm đường đến Bến xe Thành Bưởi Hàng Xanh ở thành phố Hồ Chí Minh với,transport,bus_terminal,Bến xe Thành Bưởi Hàng Xanh ở thành phố Hồ Chí Minh,osm_poi_node_9587268683,Hồ Chí Minh,,,,,,conversational,conversational_neutral_medium_007,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_medium
170795f0c5804fcf,cho mình hỏi chỉ mình đường tới Bến Thảo Điền được không,transport,ferry_terminal,Bến Thảo Điền,osm_poi_node_5333120734,Hồ Chí Minh,,,,,,conversational,conversational_neutral_medium_005,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_medium
c57731fea2e693f0,tôi muốn hỏi đường tới Bến Bình An ở thành phố Hồ Chí Minh giúp tôi,transport,ferry_terminal,Bến Bình An ở thành phố Hồ Chí Minh,osm_poi_node_5333120735,Hồ Chí Minh,,,,,,conversational,conversational_neutral_medium_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_medium
74815740d6be1133,cho mình hỏi có ai biết đường đến Gò Vấp ở thành phố Hồ Chí Minh không,transport,railway_station,Gò Vấp ở thành phố Hồ Chí Minh,osm_poi_node_2893771497,Hồ Chí Minh,,,,,,conversational,conversational_neutral_medium_004,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_medium
d7006885134bc0b1,ờ cho tôi xin đường đi Bến Xe Miền Đông Bến Thanh với,transport,bus_terminal,Bến Xe Miền Đông Bến Thanh,osm_poi_way_59585216,Hồ Chí Minh,,,,,,conversational,conversational_neutral_medium_008,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_medium
309fd9f58605f139,cho hỏi đường đến Sân bay quốc tế Tân Sơn Nhất ở thành phố Hồ Chí Minh,transport,airport,Sân bay quốc tế Tân Sơn Nhất ở thành phố Hồ Chí Minh,osm_poi_way_54242195,Hồ Chí Minh,,,,,,conversational,conversational_neutral_short_001,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_short
10764e1991055fcb,hỏi lối tới Nhà Xe Thịnh Phát,transport,bus_terminal,Nhà Xe Thịnh Phát,osm_poi_node_2130165447,Hồ Chí Minh,,,,,,conversational,conversational_neutral_short_006,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_short
6b7fb0b73a7b3ace,cho hỏi hướng Bến xe Sài Gòn với,transport,bus_terminal,Bến xe Sài Gòn,osm_poi_way_326846291,Hồ Chí Minh,,,,,,conversational,conversational_neutral_short_005,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_short
05bedaebee31ab3b,hỏi hướng đến Ba Son ở thành phố Hồ Chí Minh,transport,metro_station,Ba Son ở thành phố Hồ Chí Minh,osm_poi_way_1163010587,Hồ Chí Minh,,,,,,conversational,conversational_neutral_short_010,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_short
7026b41a6fd5a476,hỏi hướng đến Bờ A Đò Hội Đồng giúp tôi,transport,ferry_terminal,Bờ A Đò Hội Đồng,osm_poi_node_11024935095,Hồ Chí Minh,,,,,,conversational,conversational_neutral_short_010,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|conversational|neutral_short
965df59f3e9d8ee6,"à chỉ mình đường đi Bến xe Miền Đông đi, mình mới chuyển tới đây",transport,bus_terminal,Bến xe Miền Đông,osm_poi_node_11757386654,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_long_003,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_long
9ca734246a166b0f,"kiếm giúp mình đường đến Bến Bạch Đằng ở thành phố Hồ Chí Minh cái, gấp lắm rồi cái nhé",transport,ferry_terminal,Bến Bạch Đằng ở thành phố Hồ Chí Minh,osm_poi_node_5884373574,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_long_008,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_long
19b8a9aa8816a887,"à chỉ mình lối đến Bến xe buýt Đầm Sen đi, mình đang bị lạc nè",transport,bus_terminal,Bến xe buýt Đầm Sen,osm_poi_node_11757446006,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_long_007,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_long
68722058420a8c50,"cho hỏi cái thế chỉ đường tới Meko limosine ho chi minh city với, mình chạy xe máy thôi nha",transport,bus_terminal,Meko limosine ho chi minh city,osm_poi_node_13576594302,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_long_005,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_long
8457e71f835093a3,vọt qua An Phú cái nhé,transport,metro_station,An Phú,osm_poi_node_11586280301,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_short_010,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_short
e313455a9c8c6387,chỉ đường Bờ B Đò Hội Đồng ở thành phố Sài Gòn đi mà,transport,ferry_terminal,Bờ B Đò Hội Đồng ở thành phố Sài Gòn,osm_poi_node_6773122879,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_short_004,spoken_alias+none+no_prefix+casual,spoken_alias,none,casual,osm,02|transport|nav_command|casual_short
ffb60554b1683fb9,ghé Bờ A Đò Hội Đồng đi,transport,ferry_terminal,Bờ A Đò Hội Đồng,osm_poi_node_11024935095,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_short_007,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_short
a2f6d0037106a2aa,tới Bến xe Thành Bưởi Hàng Xanh với,transport,bus_terminal,Bến xe Thành Bưởi Hàng Xanh,osm_poi_node_9587268683,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_short_002,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_short
22cbf71fb7cee36b,tới Bến xe Tân Phú ở thành phố Hồ Chí Minh,transport,bus_terminal,Bến xe Tân Phú ở thành phố Hồ Chí Minh,osm_poi_node_11758401275,Hồ Chí Minh,,,,,,nav_command,nav_command_casual_short_002,current+none+no_prefix+casual,current,none,casual,osm,02|transport|nav_command|casual_short
7eb5e3707142b0a0,vui lòng chỉ đường tới Bến Bạch Đằng,transport,ferry_terminal,Bến Bạch Đằng,osm_poi_node_5884373574,Hồ Chí Minh,,,,,,nav_command,nav_command_formal_medium_002,current+none+no_prefix+formal,current,none,formal,osm,02|transport|nav_command|formal_medium
5b78786bbad084ae,xin hướng dẫn đường đến Bến Thủ Thiêm xin cảm ơn,transport,ferry_terminal,Bến Thủ Thiêm,osm_poi_node_11710593984,Hồ Chí Minh,,,,,,nav_command,nav_command_formal_medium_006,current+none+no_prefix+formal,current,none,formal,osm,02|transport|nav_command|formal_medium
29dae75eb0e10bec,xin cho hỏi vui lòng chỉ đường tới Bến Thảo Điền được không ạ,transport,ferry_terminal,Bến Thảo Điền,osm_poi_node_5333120734,Hồ Chí Minh,,,,,,nav_command,nav_command_formal_medium_002,current+none+no_prefix+formal,current,none,formal,osm,02|transport|nav_command|formal_medium
407a2aa056ebf831,xin hướng dẫn đường đến Trạm Xe Bus Nhà Xe Quốc Hoàng,transport,bus_terminal,Trạm Xe Bus Nhà Xe Quốc Hoàng,osm_poi_node_9667090216,Hồ Chí Minh,,,,,,nav_command,nav_command_formal_medium_006,current+none+no_prefix+formal,current,none,formal,osm,02|transport|nav_command|formal_medium
0189319c760ed087,cho hỏi chỉ tuyến đường đến Meko limosine ho chi minh city giúp tôi,transport,bus_terminal,Meko limosine ho chi minh city,osm_poi_node_13576594302,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_007,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
a54e3f98347ea1f0,cho mình hỏi mở giúp đường đi đến Bến xe buýt Hiệp Thành ở thành phố Hồ Chí Minh,transport,bus_terminal,Bến xe buýt Hiệp Thành ở thành phố Hồ Chí Minh,osm_poi_node_9593797952,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_008,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
6f82548a32012b5c,ờ chỉ giúp tôi đường đến Nhà xe Tuấn Tú ở thành phố Hồ Chí Minh với,transport,bus_terminal,Nhà xe Tuấn Tú ở thành phố Hồ Chí Minh,osm_poi_node_9587171471,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_001,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
7a2659a764521072,cho tôi hỏi chỉ tuyến đường đến Nhà xe Ngọc Ánh được không,transport,bus_terminal,Nhà xe Ngọc Ánh,osm_poi_node_9587171477,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_007,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
70dda4ece4e6d980,này tìm hộ đường đến Bến xe buýt Đầm Sen ở thành phố Hồ Chí Minh nhé,transport,bus_terminal,Bến xe buýt Đầm Sen ở thành phố Hồ Chí Minh,osm_poi_node_11757446006,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_009,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
bf36ff66da54325c,chỉ đường đi tới Bến Đình Bình Đông được không,transport,ferry_terminal,Bến Đình Bình Đông,osm_poi_node_367455889,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_004,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
1471d9f8b77565b5,này tìm giúp đường đến Bến xe Đầm Sen,transport,bus_terminal,Bến xe Đầm Sen,osm_poi_way_457800083,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_medium_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_medium
8e76e3a9b65238da,chỉ hướng đến Gò Vấp ở thành phố Hồ Chí Minh,transport,railway_station,Gò Vấp ở thành phố Hồ Chí Minh,osm_poi_node_2893771497,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_009,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
45c36fa3fa3000f6,cho đường đến Sài Gòn,transport,railway_station,Sài Gòn,osm_poi_node_10591979655,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_005,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
50f7317a4d336d90,chỉ hướng đến An Phú ở thành phố Hồ Chí Minh,transport,metro_station,An Phú ở thành phố Hồ Chí Minh,osm_poi_node_11586280301,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_009,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
9f6ff0988564e813,chỉ hướng đến Bến xe Sài Gòn,transport,bus_terminal,Bến xe Sài Gòn,osm_poi_way_326846291,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_009,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
363a6d666dd7d909,tìm đường đến Bến xe Tân Phú nhé,transport,bus_terminal,Bến xe Tân Phú,osm_poi_node_11758401275,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_004,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
2adc5149813beccb,đưa đường đến Bến xe Đầm Sen ở thành phố Hồ Chí Minh,transport,bus_terminal,Bến xe Đầm Sen ở thành phố Hồ Chí Minh,osm_poi_way_457800083,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_008,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
2b48a97d7de91101,chỉ đường đến Tân Cảng,transport,metro_station,Tân Cảng,osm_poi_node_11586280299,Hồ Chí Minh,,,,,,nav_command,nav_command_neutral_short_001,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|nav_command|neutral_short
a8fb131ca2cbfed2,tới Bến đò Sa Tân Miếu ở thành phố Hồ Chí Minh đi ngả nào cho khỏi kẹt xe vậy,transport,ferry_terminal,Bến đò Sa Tân Miếu ở thành phố Hồ Chí Minh,osm_poi_node_8366663735,Hồ Chí Minh,,,,,,route_question,route_question_casual_long_007,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_long
1da8a7b6641dd2e0,"này từ chỗ này đến Bên Thuyên Nội Dô City Boat Station ở thành phố Hồ Chí Minh đi sao vậy ta, chỉ mình với",transport,ferry_terminal,Bên Thuyên Nội Dô City Boat Station ở thành phố Hồ Chí Minh,osm_poi_node_11816034710,Hồ Chí Minh,,,,,,route_question,route_question_casual_long_001,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_long
d144158f1a7dc4a8,"à từ đây tới Bình Triệu xa không, đi đường nào cho gần cái nhé",transport,railway_station,Bình Triệu,osm_poi_node_2891038201,Hồ Chí Minh,,,,,,route_question,route_question_casual_long_005,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_long
774683c1245a21af,Đò Bình Quới đi đâu vậy,transport,ferry_terminal,Đò Bình Quới,osm_poi_node_366465995,Hồ Chí Minh,,,,,,route_question,route_question_casual_short_005,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_short
e7993afb570f06d1,Bến Xe Miền Đông Bến Thanh đi sao,transport,bus_terminal,Bến Xe Miền Đông Bến Thanh,osm_poi_way_59585216,Hồ Chí Minh,,,,,,route_question,route_question_casual_short_001,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_short
323ab2d3dd66bdaa,lối nào tới Thảo Điền,transport,metro_station,Thảo Điền,osm_poi_node_11586280300,Hồ Chí Minh,,,,,,route_question,route_question_casual_short_006,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_short
88725bccaffd317c,đi sao tới Bến xe Thới An được không,transport,bus_terminal,Bến xe Thới An,osm_poi_node_11774744238,Hồ Chí Minh,,,,,,route_question,route_question_casual_short_010,current+none+no_prefix+casual,current,none,casual,osm,02|transport|route_question|casual_short
c9da24a76fbac3e6,xin hỏi đường nào gần nhất đến Đò Bình Quới ở thành phố Hồ Chí Minh xin cảm ơn,transport,ferry_terminal,Đò Bình Quới ở thành phố Hồ Chí Minh,osm_poi_node_366465995,Hồ Chí Minh,,,,,,route_question,route_question_formal_medium_002,current+none+no_prefix+formal,current,none,formal,osm,02|transport|route_question|formal_medium
ce2253b90411a8a5,xin hỏi đến Bến Linh Đông đi bằng đường nào,transport,ferry_terminal,Bến Linh Đông,osm_poi_node_4631487096,Hồ Chí Minh,,,,,,route_question,route_question_formal_medium_005,current+none+no_prefix+formal,current,none,formal,osm,02|transport|route_question|formal_medium
6982655bc0966e03,xin hỏi đến Bến Xe Miền Đông Bến Thanh đi bằng đường nào ạ,transport,bus_terminal,Bến Xe Miền Đông Bến Thanh,osm_poi_way_59585216,Hồ Chí Minh,,,,,,route_question,route_question_formal_medium_005,current+none+no_prefix+formal,current,none,formal,osm,02|transport|route_question|formal_medium
84bc697da0b46fbe,này đi đến Bến xe Chợ Lớn bằng đường nào,transport,bus_terminal,Bến xe Chợ Lớn,osm_poi_way_286258506,Hồ Chí Minh,,,,,,route_question,route_question_neutral_medium_008,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_medium
ccaa82cd69860718,cho tôi hỏi từ đây đến Bến Bình An ở tỉnh Bình Dương bao xa,transport,ferry_terminal,Bến Bình An ở tỉnh Bình Dương,osm_poi_node_6433605037,Hồ Chí Minh,Bình Dương,,,,,route_question,route_question_neutral_medium_010,legacy+none+no_prefix+neutral,legacy,none,neutral,osm,02|transport|route_question|neutral_medium
e3967d50d03cb95e,đường nào gần nhất đến Nhà Xe Toàn Thắng ở thành phố Hồ Chí Minh,transport,bus_terminal,Nhà Xe Toàn Thắng ở thành phố Hồ Chí Minh,osm_poi_node_9585162924,Hồ Chí Minh,,,,,,route_question,route_question_neutral_medium_004,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_medium
11bc716b62b7ed73,từ đây đến Bến xe Sài Gòn bao xa,transport,bus_terminal,Bến xe Sài Gòn,osm_poi_way_326846291,Hồ Chí Minh,,,,,,route_question,route_question_neutral_medium_010,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_medium
1d20cdd663035e92,cho mình hỏi muốn tới Công viên Văn Thánh ở thành phố Hồ Chí Minh thì đi đường nào vậy,transport,metro_station,Công viên Văn Thánh ở thành phố Hồ Chí Minh,osm_poi_node_11586280298,Hồ Chí Minh,,,,,,route_question,route_question_neutral_medium_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_medium
a216da10b0ccdbac,đến Bến xe Tân Phú ở thành phố Hồ Chí Minh lối nào nhỉ,transport,bus_terminal,Bến xe Tân Phú ở thành phố Hồ Chí Minh,osm_poi_way_462954278,Hồ Chí Minh,,,,,,route_question,route_question_neutral_short_008,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_short
f2ea0bbf87bbd2d4,Bờ B Đò Hội Đồng đi đường nào nhỉ,transport,ferry_terminal,Bờ B Đò Hội Đồng,osm_poi_node_6773122879,Hồ Chí Minh,,,,,,route_question,route_question_neutral_short_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_short
88f15dda3b70b275,Bến xe buýt Sài Gòn ở thành phố Hồ Chí Minh đi đường nào,transport,bus_terminal,Bến xe buýt Sài Gòn ở thành phố Hồ Chí Minh,osm_poi_node_10741748105,Hồ Chí Minh,,,,,,route_question,route_question_neutral_short_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_short
3e5424f1e666989b,đường nào đến Sài Gòn ở tỉnh Bình Dương cũ với,transport,railway_station,Sài Gòn ở tỉnh Bình Dương cũ,osm_poi_node_10591979655,Hồ Chí Minh,Bình Dương,,,,,route_question,route_question_neutral_short_004,legacy+none+no_prefix+neutral,legacy,none,neutral,osm,02|transport|route_question|neutral_short
4d0eea6980531e55,đường nào đến Bến Thủ Thiêm ở thành phố Hồ Chí Minh được không,transport,ferry_terminal,Bến Thủ Thiêm ở thành phố Hồ Chí Minh,osm_poi_node_11710593984,Hồ Chí Minh,,,,,,route_question,route_question_neutral_short_004,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|route_question|neutral_short
139e8a60da54d23d,"tìm giúp mình Bến xe buýt Hiệp Thành cái, tìm chỗ nào gần gần thôi cái nhé",transport,bus_terminal,Bến xe buýt Hiệp Thành,osm_poi_node_9593797952,Hồ Chí Minh,,,,,,search,search_casual_long_001,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_long
7a268426f1391e04,"thế kiếm giúp mình Bến xe Quang Tỷ Sài Gòn đi, mình đang đói meo rồi với",transport,bus_terminal,Bến xe Quang Tỷ Sài Gòn,osm_poi_node_4540000289,Hồ Chí Minh,,,,,,search,search_casual_long_002,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_long
ce46758d32f1317d,"tìm giúp mình Nhà xe Ngọc Ánh cái, tìm chỗ nào gần gần thôi",transport,bus_terminal,Nhà xe Ngọc Ánh,osm_poi_node_9587171477,Hồ Chí Minh,,,,,,search,search_casual_long_001,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_long
fd5f124a839934d4,"tìm giúp mình Bến xe buýt Sài Gòn ở tỉnh Bà Rịa Vũng Tàu cũ cái, tìm chỗ nào gần gần thôi nha",transport,bus_terminal,Bến xe buýt Sài Gòn ở tỉnh Bà Rịa Vũng Tàu cũ,osm_poi_node_10741748105,Hồ Chí Minh,Bà Rịa Vũng Tàu,,,,,search,search_casual_long_001,legacy+none+no_prefix+casual,legacy,none,casual,osm,02|transport|search|casual_long
6f6c9c148dde175c,lục tìm Đò Bình Quới cái nhé,transport,ferry_terminal,Đò Bình Quới,osm_poi_node_1519797030,Hồ Chí Minh,,,,,,search,search_casual_short_009,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_short
6b5f5a418b7d54ee,kiếm Nhà Xe Hoa Mai đi,transport,bus_terminal,Nhà Xe Hoa Mai,osm_poi_node_9585162923,Hồ Chí Minh,,,,,,search,search_casual_short_002,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_short
416988df186680bc,kiếm Bến Ba Son cái nhé,transport,ferry_terminal,Bến Ba Son,osm_poi_node_13705016765,Hồ Chí Minh,,,,,,search,search_casual_short_002,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_short
24e99c92745048d1,tìm thử Nhà xe Thành Bưởi Lê Hồng Phong ở thành phố Hồ Chí Minh cái nhé,transport,bus_terminal,Nhà xe Thành Bưởi Lê Hồng Phong ở thành phố Hồ Chí Minh,osm_poi_node_9584841105,Hồ Chí Minh,,,,,,search,search_casual_short_006,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_short
041f53d9b601beaa,tra Nhà Xe An Anh,transport,bus_terminal,Nhà Xe An Anh,osm_poi_node_13398685107,Hồ Chí Minh,,,,,,search,search_casual_short_003,current+none+no_prefix+casual,current,none,casual,osm,02|transport|search|casual_short
c1620976cbd59cba,xin tra giúp thông tin Bến xe Đầm Sen ở thành phố Hồ Chí Minh ạ,transport,bus_terminal,Bến xe Đầm Sen ở thành phố Hồ Chí Minh,osm_poi_way_457800083,Hồ Chí Minh,,,,,,search,search_formal_medium_003,current+none+no_prefix+formal,current,none,formal,osm,02|transport|search|formal_medium
281763b868200d3f,cho tôi hỏi một chút xin tìm giúp thông tin về Gò Vấp ở thành phố Hồ Chí Minh được không ạ,transport,railway_station,Gò Vấp ở thành phố Hồ Chí Minh,osm_poi_node_2893771497,Hồ Chí Minh,,,,,,search,search_formal_medium_009,current+none+no_prefix+formal,current,none,formal,osm,02|transport|search|formal_medium
b98bea7657f9f5cf,làm ơn cho hỏi xin tìm kiếm giúp Bến Bình An xin cảm ơn,transport,ferry_terminal,Bến Bình An,osm_poi_node_6433605037,Hồ Chí Minh,,,,,,search,search_formal_medium_007,current+none+no_prefix+formal,current,none,formal,osm,02|transport|search|formal_medium
8b335acc484918f8,mong được tìm giúp Bờ A Đò Hội Đồng ở thành phố Hồ Chí Minh,transport,ferry_terminal,Bờ A Đò Hội Đồng ở thành phố Hồ Chí Minh,osm_poi_node_11024935095,Hồ Chí Minh,,,,,,search,search_formal_medium_008,current+none+no_prefix+formal,current,none,formal,osm,02|transport|search|formal_medium
a87ba4054606831e,tìm giúp tôi chỗ Bến xe Miền Đông ở thành phố Sài Gòn được không,transport,bus_terminal,Bến xe Miền Đông ở thành phố Sài Gòn,osm_poi_node_11757386654,Hồ Chí Minh,,,,,,search,search_neutral_medium_004,spoken_alias+none+no_prefix+neutral,spoken_alias,none,neutral,osm,02|transport|search|neutral_medium
866ccf3be6689960,cho tôi hỏi kiếm hộ tôi Bến Thảo Điền,transport,ferry_terminal,Bến Thảo Điền,osm_poi_node_5333120734,Hồ Chí Minh,,,,,,search,search_neutral_medium_005,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_medium
4019c4669ad8fc70,cho mình hỏi kiếm giúp tôi chỗ Nhà Xe Toàn Thắng,transport,bus_terminal,Nhà Xe Toàn Thắng,osm_poi_node_9585162924,Hồ Chí Minh,,,,,,search,search_neutral_medium_010,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_medium
cd8462952e1c4e7d,này à tra giúp tôi vị trí Bến xe Chợ Lớn ở thành phố Hồ Chí Minh được không,transport,bus_terminal,Bến xe Chợ Lớn ở thành phố Hồ Chí Minh,osm_poi_way_286258506,Hồ Chí Minh,,,,,,search,search_neutral_medium_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_medium
a9c88f7191b55022,tra giúp tôi vị trí Bến Đình Bình Đông ở thành phố Hồ Chí Minh,transport,ferry_terminal,Bến Đình Bình Đông ở thành phố Hồ Chí Minh,osm_poi_node_367455889,Hồ Chí Minh,,,,,,search,search_neutral_medium_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_medium
bd93599efa158bbe,tìm giúp tôi vị trí Bến Ba Son,transport,ferry_terminal,Bến Ba Son,osm_poi_node_13705016765,Hồ Chí Minh,,,,,,search,search_neutral_medium_001,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_medium
db568107c6c2d865,kiếm giúp Nhà xe Ngọc Ánh ở thành phố Hồ Chí Minh,transport,bus_terminal,Nhà xe Ngọc Ánh ở thành phố Hồ Chí Minh,osm_poi_node_9587171477,Hồ Chí Minh,,,,,,search,search_neutral_short_003,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_short
017c1f5b8684f118,kiếm thử Bến Thành nhé,transport,metro_station,Bến Thành,osm_poi_way_1162981728,Hồ Chí Minh,,,,,,search,search_neutral_short_009,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_short
4c48a4267088cf14,tìm Bến xe buýt Hiệp Thành ở thành phố Hồ Chí Minh giúp tôi,transport,bus_terminal,Bến xe buýt Hiệp Thành ở thành phố Hồ Chí Minh,osm_poi_node_9593797952,Hồ Chí Minh,,,,,,search,search_neutral_short_002,current+none+no_prefix+neutral,current,none,neutral,osm,02|transport|search|neutral_short
