id,text,category,subcategory,entity,entity_id,province,province_legacy,district,ward,street,address,sentence_type,template_id,variation,name_variant,number_style,register,source,seed_cell
b84e8ccf79fc6598,dò giúp đường vành đai ba năm ở thành phố Hà Nội,street,highway,đường vành đai ba năm ở thành phố Hà Nội,osm_street_way_761985297,Hà Nội,,,,"Đường vành đai 3,5",,search,search_neutral_short_010,current+digit_by_digit+prefix+neutral,current,digit_by_digit,neutral,osm,01|street|search|neutral_short
372074eefdd39768,tìm chỗ ngách hai mươi hai xuyệt hai mươi sáu phố Kim Quan giúp tôi,street,street,ngách hai mươi hai xuyệt hai mươi sáu phố Kim Quan,osm_street_way_685040616,Hà Nội,,,,Ngách 22/26 Phố Kim Quan,,search,search_neutral_short_005,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,01|street|search|neutral_short
af54bfaf962e5a0e,kiếm chỗ hẻm sáu trăm ba mươi tám xuyệt năm mươi xuyệt ba Ngô Gia Tự ở thành phố Hà Nội,street,street,hẻm sáu trăm ba mươi tám xuyệt năm mươi xuyệt ba Ngô Gia Tự ở thành phố Hà Nội,osm_street_way_685037205,Hà Nội,,,,Hẻm 638/50/3 Ngô Gia Tự,,search,search_neutral_short_006,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,01|street|search|neutral_short
1b36525398d5f09c,kiếm giúp Lô Nhà Vườn nhé,street,street,Lô Nhà Vườn,osm_street_way_136266014,Hà Nội,,,,Lô Nhà Vườn,,search,search_neutral_short_003,current+none+no_prefix+neutral,current,none,neutral,osm,01|street|search|neutral_short
261c7b97498090e4,"ơ chỗ kia kìa, Trung Yên mười hai ở thành phố Hà Nội đó, rẽ vô đi",street,street,Trung Yên mười hai ở thành phố Hà Nội,osm_street_way_399202582,Hà Nội,,,,Trung Yên 12,,short_command,short_command_casual_long_005,current+cardinal+no_prefix+casual,current,cardinal,casual,osm,01|street|short_command|casual_long
d42e1bd26ef44f45,"ngõ ba mươi tám đường Lâm Trường á, chạy tới đó luôn đi",street,street,ngõ ba mươi tám đường Lâm Trường,osm_street_way_897545370,Hà Nội,,,,Ngõ 38 Đường Lâm Trường,,short_command,short_command_casual_long_004,current+cardinal+prefix+casual,current,cardinal,casual,osm,01|street|short_command|casual_long
954972c3a66aab42,tấp vô ngõ một trăm ba mươi mốt đường Hồng Hà ở thành phố Hà Nội,street,street,ngõ một trăm ba mươi mốt đường Hồng Hà ở thành phố Hà Nội,osm_street_way_487859609,Hà Nội,,,,Ngõ 131 Đường Hồng Hà,,short_command,short_command_casual_short_006,current+cardinal+prefix+casual,current,cardinal,casual,osm,01|street|short_command|casual_short
f62d529354c181c6,vòng qua Phủ Từ với,street,street,Phủ Từ,osm_street_way_401282471,Hà Nội,,,,Phố Phủ Từ,,short_command,short_command_casual_short_005,current+none+no_prefix+casual,current,none,casual,osm,01|street|short_command|casual_short
d31f890ff4cf2e16,xin cho hỏi xin đưa xe đến đường Chùa Tổng xin cảm ơn,street,highway,đường Chùa Tổng,osm_street_way_709378618,Hà Nội,,,,Đường Chùa Tổng,,short_command,short_command_formal_medium_010,current+none+prefix+formal,current,none,formal,osm,01|street|short_command|formal_medium
aa5daa13c8bf0c51,xin cho xe tới ngõ hai phố Song Tháp giúp tôi với ạ,street,street,ngõ hai phố Song Tháp,osm_street_way_1337759921,Hà Nội,,,,Ngõ 2 Phố Song Tháp,,short_command,short_command_formal_medium_009,current+mixed+prefix+formal,current,mixed,formal,osm,01|street|short_command|formal_medium
75c92217ff01bdaf,này cho tôi xuống ở ngõ hai không năm đường Nguyễn Hoàng Tôn ở thành phố Hà Nội với,street,street,ngõ hai không năm đường Nguyễn Hoàng Tôn ở thành phố Hà Nội,osm_street_way_702512467,Hà Nội,,,,Ngõ 205 Đường Nguyễn Hoàng Tôn,,short_command,short_command_neutral_medium_006,current+mixed+prefix+neutral,current,mixed,neutral,osm,01|street|short_command|neutral_medium
864a2bb73c0e3c0e,chạy tới ngõ bốn mươi bảy đường Láng ở thành phố Hà Nội được không,street,street,ngõ bốn mươi bảy đường Láng ở thành phố Hà Nội,osm_street_way_1243070839,Hà Nội,,,,Ngõ 47 Đường Láng,,short_command,short_command_neutral_medium_007,current+mixed+prefix+neutral,current,mixed,neutral,osm,01|street|short_command|neutral_medium
e14df5c95ecbf0ac,cho hỏi ghé ngang đường Cầu vượt số sáu ở thành phố Hà Nội giúp tôi,street,street,đường Cầu vượt số sáu ở thành phố Hà Nội,osm_street_way_661161529,Hà Nội,,,,Cầu vượt số 6,,short_command,short_command_neutral_medium_008,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,01|street|short_command|neutral_medium
d080e70062083726,rẽ ngõ ba trăm mười chín đường An Dương Vương nhé,street,street,ngõ ba trăm mười chín đường An Dương Vương,osm_street_way_684511337,Hà Nội,,,,Ngõ 319 Đường An Dương Vương,,short_command,short_command_neutral_short_009,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,01|street|short_command|neutral_short
2ea3f30d36470f55,đi đường Phạm Tu,street,highway,đường Phạm Tu,osm_street_way_245677774,Hà Nội,,,,Đường Phạm Tu,,short_command,short_command_neutral_short_002,current+none+prefix+neutral,current,none,neutral,osm,01|street|short_command|neutral_short
72e6d25e39a95112,qua Cầu vượt Ngã Tư Sở,street,highway,Cầu vượt Ngã Tư Sở,osm_street_way_35978173,Hà Nội,,,,Cầu vượt Ngã Tư Sở,,short_command,short_command_neutral_short_005,current+none+no_prefix+neutral,current,none,neutral,osm,01|street|short_command|neutral_short
73c210fedcca379a,gần Nhà chờ Dương Nội không ta,transport,bus_terminal,Nhà chờ Dương Nội,osm_poi_node_8237661960,Hà Nội,,,,,,contextual,contextual_casual_short_006,current+none+no_prefix+casual,current,none,casual,osm,01|transport|contextual|casual_short
017cdabbd382dd4e,đoạn này có gần Nhà chờ KĐT Park City ở thành phố Hà Nội không,transport,bus_terminal,Nhà chờ KĐT Park City ở thành phố Hà Nội,osm_poi_node_8237661964,Hà Nội,,,,,,contextual,contextual_neutral_medium_007,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|contextual|neutral_medium
57b208cf4f73230d,gần Bến đò Như Nguyệt ở thành phố Hà Nội chưa,transport,ferry_terminal,Bến đò Như Nguyệt ở thành phố Hà Nội,osm_poi_node_13730378582,Hà Nội,,,,,,contextual,contextual_neutral_short_008,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|contextual|neutral_short
2cb84a89fbf31b06,"thế cho mình hỏi tí, đường đến Phú Thụy ở thành phố Hà Nội đi sao vậy ta",transport,railway_station,Phú Thụy ở thành phố Hà Nội,osm_poi_node_291014382,Hà Nội,,,,,,conversational,conversational_casual_long_001,current+none+no_prefix+casual,current,none,casual,osm,01|transport|conversational|casual_long
17e08b5206f2348c,đường Bến xe Yên Viên sao,transport,bus_terminal,Bến xe Yên Viên,osm_poi_node_6185888337,Hà Nội,,,,,,conversational,conversational_casual_short_005,current+none+no_prefix+casual,current,none,casual,osm,01|transport|conversational|casual_short
52fd4ee30cb77746,xin phép hỏi tôi đang tìm đường đến Lê Đức Thọ giúp tôi với ạ,transport,metro_station,Lê Đức Thọ,osm_poi_node_11079400281,Hà Nội,,,,,,conversational,conversational_formal_medium_006,current+none+no_prefix+formal,current,none,formal,osm,01|transport|conversational|formal_medium
6be40583e9b31741,này mình đang tìm đường đến Nhà chờ Văn La,transport,bus_terminal,Nhà chờ Văn La,osm_poi_node_8237661967,Hà Nội,,,,,,conversational,conversational_neutral_medium_007,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|conversational|neutral_medium
311713281b1c5506,hỏi hướng đến Bến xe Giáp Bát với,transport,bus_terminal,Bến xe Giáp Bát,osm_poi_way_156006445,Hà Nội,,,,,,conversational,conversational_neutral_short_010,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|conversational|neutral_short
ef20a82ad6d6f4cc,"này dẫn mình đường tới Lim với, đi từ từ thôi cũng được đi",transport,railway_station,Lim,osm_poi_node_7150207236,Hà Nội,,,,,,nav_command,nav_command_casual_long_010,current+none+no_prefix+casual,current,none,casual,osm,01|transport|nav_command|casual_long
d10cf67259f14923,chỉ đường Bến xe Giáp Bát,transport,bus_terminal,Bến xe Giáp Bát,osm_poi_way_156006445,Hà Nội,,,,,,nav_command,nav_command_casual_short_004,current+none+no_prefix+casual,current,none,casual,osm,01|transport|nav_command|casual_short
57a6fcbaf809f81e,xin cho tôi đường đi đến Phú Diễn,transport,railway_station,Phú Diễn,osm_poi_node_3567484771,Hà Nội,,,,,,nav_command,nav_command_formal_medium_004,current+none+no_prefix+formal,current,none,formal,osm,01|transport|nav_command|formal_medium
18d0b26b4c653bea,cho mình hỏi chỉ đường đi tới Nhà chờ Dương Nội ở thành phố Hà Nội,transport,bus_terminal,Nhà chờ Dương Nội ở thành phố Hà Nội,osm_poi_node_8237661960,Hà Nội,,,,,,nav_command,nav_command_neutral_medium_004,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|nav_command|neutral_medium
2f27b0fc7812cf0a,tìm đường đến Yên Viên,transport,railway_station,Yên Viên,osm_poi_node_311714761,Hà Nội,,,,,,nav_command,nav_command_neutral_short_004,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|nav_command|neutral_short
8f94a3b1327cc18f,"cho hỏi cái từ đây tới Phú Diễn xa không, đi đường nào cho gần",transport,railway_station,Phú Diễn,osm_poi_node_3567484771,Hà Nội,,,,,,route_question,route_question_casual_long_005,current+none+no_prefix+casual,current,none,casual,osm,01|transport|route_question|casual_long
80049c29939d4893,Đại học Quốc gia đi sao,transport,metro_station,Đại học Quốc gia,osm_poi_node_11079400280,Hà Nội,,,,,,route_question,route_question_casual_short_001,current+none+no_prefix+casual,current,none,casual,osm,01|transport|route_question|casual_short
23f7bd6a27120a09,xin hỏi làm sao đến Nhà chờ Cầu La Khê ở thành phố Hà Nội nhanh nhất,transport,bus_terminal,Nhà chờ Cầu La Khê ở thành phố Hà Nội,osm_poi_node_8237661963,Hà Nội,,,,,,route_question,route_question_formal_medium_008,current+none+no_prefix+formal,current,none,formal,osm,01|transport|route_question|formal_medium
c0eba1172cfb311a,cho mình hỏi ờ đi Phùng Khoang đường nào nhanh nhất nhé,transport,metro_station,Phùng Khoang,osm_poi_node_11176220555,Hà Nội,,,,,,route_question,route_question_neutral_medium_005,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|route_question|neutral_medium
39a41ad85819625f,đường nào đến Bến xe Nước Ngầm ở thành phố Hà Nội nhé,transport,bus_terminal,Bến xe Nước Ngầm ở thành phố Hà Nội,osm_poi_way_885838918,Hà Nội,,,,,,route_question,route_question_neutral_short_004,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|route_question|neutral_short
a8cfa6eccf2eefbc,"cho hỏi cái kiếm giùm mình Vành Đai ba cái, không cần xa lắm đâu thế",transport,metro_station,Vành Đai ba,osm_poi_node_11176220554,Hà Nội,,,,,,search,search_casual_long_004,current+cardinal+no_prefix+casual,current,cardinal,casual,osm,01|transport|search|casual_long
c1953bc5a4de001c,kiếm Nhà chờ Văn Khê đi mà,transport,bus_terminal,Nhà chờ Văn Khê,osm_poi_node_8237661961,Hà Nội,,,,,,search,search_casual_short_002,current+none+no_prefix+casual,current,none,casual,osm,01|transport|search|casual_short
a08cac19c8688d64,xin tìm giúp Thượng Đình ở thành phố Hà Nội được không ạ,transport,metro_station,Thượng Đình ở thành phố Hà Nội,osm_poi_node_11176220553,Hà Nội,,,,,,search,search_formal_medium_001,current+none+no_prefix+formal,current,none,formal,osm,01|transport|search|formal_medium
7a74eee207b3f460,cho hỏi tìm hộ tôi vị trí Phú Thụy ở thành phố Hà Nội được không,transport,railway_station,Phú Thụy ở thành phố Hà Nội,osm_poi_node_291014382,Hà Nội,,,,,,search,search_neutral_medium_006,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|search|neutral_medium
69233371e14c6234,tìm Cổ Loa giúp tôi,transport,railway_station,Cổ Loa,osm_poi_node_7152806801,Hà Nội,,,,,,search,search_neutral_short_002,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|search|neutral_short
1d1b863aa861c3d0,"Văn Khê ở thành phố Hà Nội đó mà, tấp vô đi cho rồi nha",transport,metro_station,Văn Khê ở thành phố Hà Nội,osm_poi_node_11176220559,Hà Nội,,,,,,short_command,short_command_casual_long_008,current+none+no_prefix+casual,current,none,casual,osm,01|transport|short_command|casual_long
684535c77639a47a,tấp vô Bến đò Tri Phương ở thành phố Hà Nội đi mà,transport,ferry_terminal,Bến đò Tri Phương ở thành phố Hà Nội,osm_poi_node_8340839249,Hà Nội,,,,,,short_command,short_command_casual_short_006,current+none+no_prefix+casual,current,none,casual,osm,01|transport|short_command|casual_short
ecfe4f824fe63836,xin cho tôi xuống ở Bến đò Kim Lan ở thành phố Hà Nội,transport,ferry_terminal,Bến đò Kim Lan ở thành phố Hà Nội,osm_poi_node_4776795421,Hà Nội,,,,,,short_command,short_command_formal_medium_007,current+none+no_prefix+formal,current,none,formal,osm,01|transport|short_command|formal_medium
a85b62a69367ef63,cho hỏi chạy tới Cầu Diễn,transport,metro_station,Cầu Diễn,osm_poi_node_11079400282,Hà Nội,,,,,,short_command,short_command_neutral_medium_007,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|short_command|neutral_medium
3c261fdcc9864633,đi Bến đò Gầm với,transport,ferry_terminal,Bến đò Gầm,osm_poi_node_12754592136,Hà Nội,,,,,,short_command,short_command_neutral_short_002,current+none+no_prefix+neutral,current,none,neutral,osm,01|transport|short_command|neutral_short
27cddce9e4a0138e,"ơ ờ đoạn này gần số hai không hai xuyệt chín ba hẻm bảy một Cô Bắc ở thành phố Hồ Chí Minh không vậy ta, xa không",address,house_address,số hai không hai xuyệt chín ba hẻm bảy một Cô Bắc ở thành phố Hồ Chí Minh,osm_street_way_35112925,Hồ Chí Minh,,,,Hẻm 71 Cô Bắc,202/93 Hẻm 71 Cô Bắc,contextual,contextual_casual_long_007,current+digit_by_digit+prefix+casual,current,digit_by_digit,casual,osm,02|address|contextual|casual_long
46cfbbe4b5aa0da7,gần số một trăm năm mươi chín đường Phan Bội Châu ở thành phố Hồ Chí Minh hông,address,house_address,số một trăm năm mươi chín đường Phan Bội Châu ở thành phố Hồ Chí Minh,osm_street_way_32577953,Hồ Chí Minh,,,,Phan Bội Châu,159 Phan Bội Châu,contextual,contextual_casual_short_001,current+cardinal+prefix+casual,current,cardinal,casual,osm,02|address|contextual|casual_short
7177cb6464490a93,cho tôi hỏi một chút xin hỏi khu này có gần hai trăm mười tám xuyệt sáu hẻm một trăm bảy mươi tư xuyệt hai mươi bảy Ấp Đông hai ở thành phố Hồ Chí Minh không,address,house_address,hai trăm mười tám xuyệt sáu hẻm một trăm bảy mươi tư xuyệt hai mươi bảy Ấp Đông hai ở thành phố Hồ Chí Minh,osm_street_way_606962093,Hồ Chí Minh,,,,Hẻm 174/27 Ấp Đông 2,218/6 Hẻm 174/27 Ấp Đông 2,contextual,contextual_formal_medium_001,current+cardinal+prefix+formal,current,cardinal,formal,osm,02|address|contextual|formal_medium
cc6e4a0167e7c433,cho tôi hỏi chỗ mình đứng gần bốn mươi chín hẻm bốn trăm sáu mươi Hương Lộ hai ở thành phố Hồ Chí Minh không,address,house_address,bốn mươi chín hẻm bốn trăm sáu mươi Hương Lộ hai ở thành phố Hồ Chí Minh,osm_street_way_1194967992,Hồ Chí Minh,,,,Hẻm 460 Hương Lộ 2,49 Hẻm 460 Hương Lộ 2,contextual,contextual_neutral_medium_008,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|contextual|neutral_medium
34397e0ce8fdd1d7,quanh đây gần số ba bảy xuyệt bảy không hẻm một không chín Thái Phiên ở tỉnh Bình Dương cũ không,address,house_address,số ba bảy xuyệt bảy không hẻm một không chín Thái Phiên ở tỉnh Bình Dương cũ,osm_street_way_502903966,Hồ Chí Minh,Bình Dương,,,Hẻm 109 Thái Phiên,37/70 Hẻm 109 Thái Phiên,contextual,contextual_neutral_short_006,legacy+digit_by_digit+prefix+neutral,legacy,digit_by_digit,neutral,osm,02|address|contextual|neutral_short
659035bba37b40e7,"cho hỏi cái mình mới tới đây lần đầu, chỉ mình đường tới số hai bốn bốn hẻm một hai một xuyệt hai mươi tám Nguyễn Thị Kiêu ở thành phố Hồ Chí Minh với",address,house_address,số hai bốn bốn hẻm một hai một xuyệt hai mươi tám Nguyễn Thị Kiêu ở thành phố Hồ Chí Minh,osm_street_way_607580588,Hồ Chí Minh,,,,Hẻm 121/28 Nguyễn Thị Kiêu,244 Hẻm 121/28 Nguyễn Thị Kiêu,conversational,conversational_casual_long_004,current+mixed+prefix+casual,current,mixed,casual,osm,02|address|conversational|casual_long
5ea0d5b0640cd949,hỏi đường hai hai sáu xuyệt sáu sáu Nội khu Nam Thông một bê ở tỉnh Bà Rịa - Vũng Tàu cái nhé,address,house_address,hai hai sáu xuyệt sáu sáu Nội khu Nam Thông một bê ở tỉnh Bà Rịa - Vũng Tàu,osm_street_way_149904736,Hồ Chí Minh,Bà Rịa - Vũng Tàu,,,Đường Nội khu Nam Thông 1B,226/66 Đường Nội khu Nam Thông 1B,conversational,conversational_casual_short_001,legacy+digit_by_digit+no_prefix+casual,legacy,digit_by_digit,casual,osm,02|address|conversational|casual_short
da1823c4d1667ca7,xin phép hỏi tôi muốn nhờ chỉ đường đến hai trăm sáu mươi ba hẻm sáu trăm hai mươi ba đường Cách Mạng Tháng tám ở thành phố Hồ Chí Minh giúp tôi với ạ,address,house_address,hai trăm sáu mươi ba hẻm sáu trăm hai mươi ba đường Cách Mạng Tháng tám ở thành phố Hồ Chí Minh,osm_street_way_520723314,Hồ Chí Minh,,,,Hẻm 623 Đường Cách Mạng Tháng 8,263 Hẻm 623 Đường Cách Mạng Tháng 8,conversational,conversational_formal_medium_004,current+cardinal+prefix+formal,current,cardinal,formal,osm,02|address|conversational|formal_medium
22eeca3c5db7c85f,tôi đang hỏi đường tới một không chín hẻm ba ba tám Nơ Trang Long ở thành phố Hồ Chí Minh nhé,address,house_address,một không chín hẻm ba ba tám Nơ Trang Long ở thành phố Hồ Chí Minh,osm_street_way_150609405,Hồ Chí Minh,,,,Hẻm 338 Nơ Trang Long,109 Hẻm 338 Nơ Trang Long,conversational,conversational_neutral_medium_010,current+digit_by_digit+prefix+neutral,current,digit_by_digit,neutral,osm,02|address|conversational|neutral_medium
72d7ad5a17663643,cho tôi hỏi đường đến số hai trăm sáu mươi lăm hẻm chín trăm bảy mươi hai xuyệt ba mươi hai Quang Trung ở thành phố Hồ Chí Minh,address,house_address,số hai trăm sáu mươi lăm hẻm chín trăm bảy mươi hai xuyệt ba mươi hai Quang Trung ở thành phố Hồ Chí Minh,osm_street_way_618460843,Hồ Chí Minh,,,,Hẻm 972/32 Quang Trung,265 Hẻm 972/32 Quang Trung,conversational,conversational_neutral_medium_001,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|conversational|neutral_medium
9204e7b371094135,hỏi đường tới số hai không bảy xuyệt ba bảy đường Chiến Lược ở thành phố mang tên Bác,address,house_address,số hai không bảy xuyệt ba bảy đường Chiến Lược ở thành phố mang tên Bác,osm_street_way_609375990,Hồ Chí Minh,,,,Chiến Lược,207/37 Chiến Lược,conversational,conversational_neutral_short_002,spoken_alias+digit_by_digit+prefix+neutral,spoken_alias,digit_by_digit,neutral,osm,02|address|conversational|neutral_short
c8cbcf8e324fb0af,cho hỏi hướng một trăm tám mươi ba đường Hoa Lan ở thành phố Hồ Chí Minh,address,house_address,một trăm tám mươi ba đường Hoa Lan ở thành phố Hồ Chí Minh,osm_street_way_1332584494,Hồ Chí Minh,,,,Đường Hoa Lan,183 Đường Hoa Lan,conversational,conversational_neutral_short_005,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|conversational|neutral_short
39722d89600b738e,"này thế tìm giúp mình đường tới số hai mươi lăm xuyệt mười tám Lê Trung Nghĩa ở thành phố Hồ Chí Minh cái, đang vội lắm đi mà",address,house_address,số hai mươi lăm xuyệt mười tám Lê Trung Nghĩa ở thành phố Hồ Chí Minh,osm_street_way_32586612,Hồ Chí Minh,,,,Lê Trung Nghĩa,25/18 Lê Trung Nghĩa,nav_command,nav_command_casual_long_004,current+cardinal+no_prefix+casual,current,cardinal,casual,osm,02|address|nav_command|casual_long
94a11263170f5829,qua bảy ba hẻm dê sáu Liên Khu hai - ba ở thành phố Hồ Chí Minh,address,house_address,bảy ba hẻm dê sáu Liên Khu hai - ba ở thành phố Hồ Chí Minh,osm_street_way_1361340584,Hồ Chí Minh,,,,Hẻm D6 Liên Khu 2 - 3,73 Hẻm D6 Liên Khu 2 - 3,nav_command,nav_command_casual_short_003,current+digit_by_digit+prefix+casual,current,digit_by_digit,casual,osm,02|address|nav_command|casual_short
3512859f3e673821,tới số một bảy hai xê Ấp Bắc ở thành phố Sài Gòn,address,house_address,số một bảy hai xê Ấp Bắc ở thành phố Sài Gòn,osm_street_way_197804099,Hồ Chí Minh,,,,Ấp Bắc,172C Ấp Bắc,nav_command,nav_command_casual_short_002,spoken_alias+digit_by_digit+no_prefix+casual,spoken_alias,digit_by_digit,casual,osm,02|address|nav_command|casual_short
146e2cb38ea3462b,vui lòng chỉ đường tới một trăm tám mươi hẻm hai mươi tư Liên khu mười mười một ở thành phố Hồ Chí Minh,address,house_address,một trăm tám mươi hẻm hai mươi tư Liên khu mười mười một ở thành phố Hồ Chí Minh,osm_street_way_460757138,Hồ Chí Minh,,,,Hẻm 24 Liên khu 10-11,180 Hẻm 24 Liên khu 10-11,nav_command,nav_command_formal_medium_002,current+cardinal+prefix+formal,current,cardinal,formal,osm,02|address|nav_command|formal_medium
e3ba98a05fbbcfe0,chỉ tuyến đường đến sáu mươi hai hẻm ba mươi ba Gò Dầu ở thành phố Hồ Chí Minh,address,house_address,sáu mươi hai hẻm ba mươi ba Gò Dầu ở thành phố Hồ Chí Minh,osm_street_way_379717933,Hồ Chí Minh,,,,Hẻm 33 Gò Dầu,62 Hẻm 33 Gò Dầu,nav_command,nav_command_neutral_medium_007,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|nav_command|neutral_medium
3e69e164a5f54731,cho tôi đường đi đến số một trăm hai mươi tư đường Lê Thị My,address,house_address,số một trăm hai mươi tư đường Lê Thị My,osm_street_way_315886670,Hồ Chí Minh,,,,Đường Lê Thị My,124 Đường Lê Thị My,nav_command,nav_command_neutral_medium_002,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|nav_command|neutral_medium
b776968a62256278,tìm đường đến số năm tám hẻm chín ba Nguyễn Thị Tú ở thành phố Hồ Chí Minh nhé,address,house_address,số năm tám hẻm chín ba Nguyễn Thị Tú ở thành phố Hồ Chí Minh,osm_street_way_331230457,Hồ Chí Minh,,,,Hẻm 93 Nguyễn Thị Tú,58 Hẻm 93 Nguyễn Thị Tú,nav_command,nav_command_neutral_short_004,current+digit_by_digit+prefix+neutral,current,digit_by_digit,neutral,osm,02|address|nav_command|neutral_short
2035edd4c72fa9b1,tìm đường đến hai tám một xuyệt chín chín xê hẻm năm không sáu Lạc Long Quân với,address,house_address,hai tám một xuyệt chín chín xê hẻm năm không sáu Lạc Long Quân,osm_street_way_367977462,Hồ Chí Minh,,,,Hẻm 506 Lạc Long Quân,281/99C Hẻm 506 Lạc Long Quân,nav_command,nav_command_neutral_short_004,current+digit_by_digit+prefix+neutral,current,digit_by_digit,neutral,osm,02|address|nav_command|neutral_short
e158ba0fc0b8477f,đi số bảy mươi mốt hẻm chín mươi hai đường Số bốn ở thành phố Hồ Chí Minh kiểu gì cho lẹ vậy ta,address,house_address,số bảy mươi mốt hẻm chín mươi hai đường Số bốn ở thành phố Hồ Chí Minh,osm_street_way_512495911,Hồ Chí Minh,,,,Hẻm 92 Đường Số 4,71 Hẻm 92 Đường Số 4,route_question,route_question_casual_long_004,current+cardinal+prefix+casual,current,cardinal,casual,osm,02|address|route_question|casual_long
77ad8eb5c5b66e98,đi sao tới số hai trăm bốn mươi hai hẻm hai trăm tám mươi chín e gờ Bến Bình Đông ở thành phố Hồ Chí Minh đi,address,house_address,số hai trăm bốn mươi hai hẻm hai trăm tám mươi chín e gờ Bến Bình Đông ở thành phố Hồ Chí Minh,osm_street_way_689156330,Hồ Chí Minh,,,,Hẻm 289E-G Bến Bình Đông,242 Hẻm 289E-G Bến Bình Đông,route_question,route_question_casual_short_010,current+cardinal+prefix+casual,current,cardinal,casual,osm,02|address|route_question|casual_short
4890b7541f3637c0,xin hỏi muốn tới số một trăm ba mươi ba hẻm một trăm năm mươi ba xuyệt mười đường số tám ở thành phố Hồ Chí Minh thì đi đường nào,address,house_address,số một trăm ba mươi ba hẻm một trăm năm mươi ba xuyệt mười đường số tám ở thành phố Hồ Chí Minh,osm_street_way_604818478,Hồ Chí Minh,,,,Hẻm 153/10 Đường số 8,133 Hẻm 153/10 Đường số 8,route_question,route_question_formal_medium_004,current+cardinal+prefix+formal,current,cardinal,formal,osm,02|address|route_question|formal_medium
f904a882893472c0,từ đây đến hai không chín hẻm năm bảy bốn xuyệt mười lăm xuyệt một đường Sinco ở tỉnh Bình Dương bao xa,address,house_address,hai không chín hẻm năm bảy bốn xuyệt mười lăm xuyệt một đường Sinco ở tỉnh Bình Dương,osm_street_way_608193720,Hồ Chí Minh,Bình Dương,,,Hẻm 574/15/1 Đường Sinco,209 Hẻm 574/15/1 Đường Sinco,route_question,route_question_neutral_medium_010,legacy+mixed+prefix+neutral,legacy,mixed,neutral,osm,02|address|route_question|neutral_medium
3c99535e47f9d6df,cho hỏi từ đây đến bốn mươi hẻm tám mươi Lưu Chí Hiếu ở thành phố Hồ Chí Minh bao xa,address,house_address,bốn mươi hẻm tám mươi Lưu Chí Hiếu ở thành phố Hồ Chí Minh,osm_street_way_601966146,Hồ Chí Minh,,,,Hẻm 80 Lưu Chí Hiếu,40 Hẻm 80 Lưu Chí Hiếu,route_question,route_question_neutral_medium_010,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|route_question|neutral_medium
7d5206c02db0642e,tới số tám bốn hẻm ba bốn xuyệt một tám đường Nguyễn Du ở thành phố Hồ Chí Minh đường nào nhỉ,address,house_address,số tám bốn hẻm ba bốn xuyệt một tám đường Nguyễn Du ở thành phố Hồ Chí Minh,osm_street_way_612666482,Hồ Chí Minh,,,,Hẻm 34/18 Đường Nguyễn Du,84 Hẻm 34/18 Đường Nguyễn Du,route_question,route_question_neutral_short_007,current+digit_by_digit+prefix+neutral,current,digit_by_digit,neutral,osm,02|address|route_question|neutral_short
69ed2d7f16285780,số hai trăm sáu mươi mốt xuyệt chín mươi sáu hẻm hai trăm năm mươi tư xuyệt hai mươi Lê Văn Thọ ở thành phố Hồ Chí Minh đi đường nào,address,house_address,số hai trăm sáu mươi mốt xuyệt chín mươi sáu hẻm hai trăm năm mươi tư xuyệt hai mươi Lê Văn Thọ ở thành phố Hồ Chí Minh,osm_street_way_623745595,Hồ Chí Minh,,,,Hẻm 254/20 Lê Văn Thọ,261/96 Hẻm 254/20 Lê Văn Thọ,route_question,route_question_neutral_short_003,current+cardinal+prefix+neutral,current,cardinal,neutral,osm,02|address|route_question|neutral_short
8cc91e5a2609a662,"à tìm giúp mình số một trăm sáu mươi xuyệt mười hai hẻm hai mươi ba Lý Thánh Tông ở thành phố Hồ Chí Minh cái, tìm chỗ nào gần gần thôi giúp mình",address,house_address,số một trăm sáu mươi xuyệt mười hai hẻm hai mươi ba Lý Thánh Tông ở thành phố Hồ Chí Minh,osm_street_way_502526201,Hồ Chí Minh,,,,Hẻm 23 Lý Thánh Tông,160/12 Hẻm 23 Lý Thánh Tông,search,search_casual_long_001,current+cardinal+prefix+casual,current,cardinal,casual,osm,02|address|search|casual_long
